Area,Item,Rainfall_Bin,Temp_Bin,Pest_Bin,Yield_Bin
Australia,"Rice, paddy",Rain_Low,Temp_Warm,Pest_Med,Yield_High
Australia,"Rice, paddy",Rain_Low,Temp_Cold,Pest_Med,Yield_High
Australia,"Rice, paddy",Rain_Low,Temp_Cold,Pest_Med,Yield_High
Australia,"Rice, paddy",Rain_Low,Temp_Warm,Pest_Med,Yield_High
Australia,"Rice, paddy",Rain_Low,Temp_Warm,Pest_Med,Yield_High
Australia,Sorghum,Rain_Low,Temp_Warm,Pest_Med,Yield_Low
Australia,Sorghum,Rain_Low,Temp_Warm,Pest_Med,Yield_Low
Australia,Sorghum,Rain_Low,Temp_Cold,Pest_Med,Yield_Low
Australia,Sorghum,Rain_Low,Temp_Cold,Pest_Med,Yield_Low
Australia,Sorghum,Rain_Low,Temp_Warm,Pest_Med,Yield_Low
Australia,Sorghum,Rain_Low,Temp_Warm,Pest_Med,Yield_Low
Australia,Soybeans,Rain_Low,Temp_Warm,Pest_Med,Yield_Low
Australia,Soybeans,Rain_Low,Temp_Warm,Pest_Med,Yield_Low
Australia,Soybeans,Rain_Low,Temp_Cold,Pest_Med,Yield_Low
Australia,Soybeans,Rain_Low,Temp_Cold,Pest_Med,Yield_Low
Australia,Soybeans,Rain_Low,Temp_Warm,Pest_Med,Yield_Low
Australia,Soybeans,Rain_Low,Temp_Warm,Pest_Med,Yield_Low
Australia,Sweet potatoes,Rain_Low,Temp_Warm,Pest_Med,Yield_High
Australia,Sweet potatoes,Rain_Low,Temp_Warm,Pest_Med,Yield_High
Australia,Sweet potatoes,Rain_Low,Temp_Cold,Pest_Med,Yield_High
Australia,Sweet potatoes,Rain_Low,Temp_Cold,Pest_Med,Yield_High
Australia,Sweet potatoes,Rain_Low,Temp_Warm,Pest_Med,Yield_High
Australia,Sweet potatoes,Rain_Low,Temp_Warm,Pest_Med,Yield_High
Australia,Wheat,Rain_Low,Temp_Warm,Pest_Med,Yield_Low
Australia,Wheat,Rain_Low,Temp_Warm,Pest_Med,Yield_Low
Australia,Wheat,Rain_Low,Temp_Cold,Pest_Med,Yield_Low
Australia,Wheat,Rain_Low,Temp_Cold,Pest_Med,Yield_Low
Australia,Wheat,Rain_Low,Temp_Warm,Pest_Med,Yield_Low
Australia,Wheat,Rain_Low,Temp_Warm,Pest_Med,Yield_Low
Australia,Maize,Rain_Low,Temp_Warm,Pest_High,Yield_Med
Australia,Maize,Rain_Low,Temp_Warm,Pest_High,Yield_Med
Australia,Maize,Rain_Low,Temp_Cold,Pest_High,Yield_Med
Australia,Maize,Rain_Low,Temp_Cold,Pest_High,Yield_Med
Australia,Maize,Rain_Low,Temp_Warm,Pest_High,Yield_Med
Australia,Maize,Rain_Low,Temp_Warm,Pest_High,Yield_Med
Australia,Potatoes,Rain_Low,Temp_Warm,Pest_High,Yield_High
Australia,Potatoes,Rain_Low,Temp_Warm,Pest_High,Yield_High
Australia,Potatoes,Rain_Low,Temp_Cold,Pest_High,Yield_High
Australia,Potatoes,Rain_Low,Temp_Cold,Pest_High,Yield_High
Australia,Potatoes,Rain_Low,Temp_Warm,Pest_High,Yield_High
Australia,Potatoes,Rain_Low,Temp_Warm,Pest_High,Yield_High
Australia,"Rice, paddy",Rain_Low,Temp_Warm,Pest_High,Yield_Med
Australia,"Rice, paddy",Rain_Low,Temp_Warm,Pest_High,Yield_Med
Australia,"Rice, paddy",Rain_Low,Temp_Cold,Pest_High,Yield_Med
Australia,"Rice, paddy",Rain_Low,Temp_Cold,Pest_High,Yield_Med
Australia,"Rice, paddy",Rain_Low,Temp_Warm,Pest_High,Yield_Med
Australia,"Rice, paddy",Rain_Low,Temp_Warm,Pest_High,Yield_Med
Australia,Sorghum,Rain_Low,Temp_Warm,Pest_High,Yield_Med
Australia,Sorghum,Rain_Low,Temp_Warm,Pest_High,Yield_Med
Australia,Sorghum,Rain_Low,Temp_Cold,Pest_High,Yield_Med
Australia,Sorghum,Rain_Low,Temp_Cold,Pest_High,Yield_Med
Australia,Sorghum,Rain_Low,Temp_Warm,Pest_High,Yield_Med
Australia,Sorghum,Rain_Low,Temp_Warm,Pest_High,Yield_Med
Australia,Soybeans,Rain_Low,Temp_Warm,Pest_High,Yield_Low
Australia,Soybeans,Rain_Low,Temp_Warm,Pest_High,Yield_Low
Australia,Soybeans,Rain_Low,Temp_Cold,Pest_High,Yield_Low
Australia,Soybeans,Rain_Low,Temp_Cold,Pest_High,Yield_Low
Australia,Soybeans,Rain_Low,Temp_Warm,Pest_High,Yield_Low
Australia,Soybeans,Rain_Low,Temp_Warm,Pest_High,Yield_Low
Australia,Sweet potatoes,Rain_Low,Temp_Warm,Pest_High,Yield_High
Australia,Sweet potatoes,Rain_Low,Temp_Warm,Pest_High,Yield_High
Australia,Sweet potatoes,Rain_Low,Temp_Cold,Pest_High,Yield_High
Australia,Sweet potatoes,Rain_Low,Temp_Cold,Pest_High,Yield_High
Australia,Sweet potatoes,Rain_Low,Temp_Warm,Pest_High,Yield_High
Australia,Sweet potatoes,Rain_Low,Temp_Warm,Pest_High,Yield_High
Australia,Wheat,Rain_Low,Temp_Warm,Pest_High,Yield_Low
Australia,Wheat,Rain_Low,Temp_Warm,Pest_High,Yield_Low
Australia,Wheat,Rain_Low,Temp_Cold,Pest_High,Yield_Low
Australia,Wheat,Rain_Low,Temp_Cold,Pest_High,Yield_Low
Australia,Wheat,Rain_Low,Temp_Warm,Pest_High,Yield_Low
Australia,Wheat,Rain_Low,Temp_Warm,Pest_High,Yield_Low
Australia,Maize,Rain_Low,Temp_Warm,Pest_High,Yield_Med
Australia,Maize,Rain_Low,Temp_Warm,Pest_High,Yield_Med
Australia,Maize,Rain_Low,Temp_Cold,Pest_High,Yield_Med
Australia,Maize,Rain_Low,Temp_Cold,Pest_High,Yield_Med
Australia,Maize,Rain_Low,Temp_Warm,Pest_High,Yield_Med
Australia,Maize,Rain_Low,Temp_Warm,Pest_High,Yield_Med
Australia,Potatoes,Rain_Low,Temp_Warm,Pest_High,Yield_High
Australia,Potatoes,Rain_Low,Temp_Warm,Pest_High,Yield_High
Australia,Potatoes,Rain_Low,Temp_Cold,Pest_High,Yield_High
Australia,Potatoes,Rain_Low,Temp_Cold,Pest_High,Yield_High
Australia,Potatoes,Rain_Low,Temp_Warm,Pest_High,Yield_High
Australia,Potatoes,Rain_Low,Temp_Warm,Pest_High,Yield_High
Australia,"Rice, paddy",Rain_Low,Temp_Warm,Pest_High,Yield_High
Australia,"Rice, paddy",Rain_Low,Temp_Warm,Pest_High,Yield_High
Australia,"Rice, paddy",Rain_Low,Temp_Cold,Pest_High,Yield_High
Australia,"Rice, paddy",Rain_Low,Temp_Cold,Pest_High,Yield_High
Australia,"Rice, paddy",Rain_Low,Temp_Warm,Pest_High,Yield_High
Australia,"Rice, paddy",Rain_Low,Temp_Warm,Pest_High,Yield_High
Australia,Sorghum,Rain_Low,Temp_Warm,Pest_High,Yield_Med
Australia,Sorghum,Rain_Low,Temp_Warm,Pest_High,Yield_Med
Australia,Sorghum,Rain_Low,Temp_Cold,Pest_High,Yield_Med
Australia,Sorghum,Rain_Low,Temp_Cold,Pest_High,Yield_Med
Australia,Sorghum,Rain_Low,Temp_Warm,Pest_High,Yield_Med
Australia,Sorghum,Rain_Low,Temp_Warm,Pest_High,Yield_Med
Australia,Soybeans,Rain_Low,Temp_Warm,Pest_High,Yield_Low
Australia,Soybeans,Rain_Low,Temp_Warm,Pest_High,Yield_Low
Australia,Soybeans,Rain_Low,Temp_Cold,Pest_High,Yield_Low
Australia,Soybeans,Rain_Low,Temp_Cold,Pest_High,Yield_Low
Australia,Soybeans,Rain_Low,Temp_Warm,Pest_High,Yield_Low
Australia,Soybeans,Rain_Low,Temp_Warm,Pest_High,Yield_Low
Australia,Sweet potatoes,Rain_Low,Temp_Warm,Pest_High,Yield_High
Australia,Sweet potatoes,Rain_Low,Temp_Warm,Pest_High,Yield_High
Australia,Sweet potatoes,Rain_Low,Temp_Cold,Pest_High,Yield_High
Australia,Sweet potatoes,Rain_Low,Temp_Cold,Pest_High,Yield_High
Australia,Sweet potatoes,Rain_Low,Temp_Warm,Pest_High,Yield_High
Australia,Sweet potatoes,Rain_Low,Temp_Warm,Pest_High,Yield_High
Australia,Wheat,Rain_Low,Temp_Warm,Pest_High,Yield_Low
Australia,Wheat,Rain_Low,Temp_Warm,Pest_High,Yield_Low
Australia,Wheat,Rain_Low,Temp_Cold,Pest_High,Yield_Low
Australia,Wheat,Rain_Low,Temp_Cold,Pest_High,Yield_Low
Australia,Wheat,Rain_Low,Temp_Warm,Pest_High,Yield_Low
Australia,Wheat,Rain_Low,Temp_Warm,Pest_High,Yield_Low
Australia,Maize,Rain_Low,Temp_Warm,Pest_High,Yield_Med
Australia,Maize,Rain_Low,Temp_Warm,Pest_High,Yield_Med
Australia,Maize,Rain_Low,Temp_Cold,Pest_High,Yield_Med
Australia,Maize,Rain_Low,Temp_Cold,Pest_High,Yield_Med
Australia,Maize,Rain_Low,Temp_Warm,Pest_High,Yield_Med
Australia,Maize,Rain_Low,Temp_Warm,Pest_High,Yield_Med
Australia,Potatoes,Rain_Low,Temp_Warm,Pest_High,Yield_High
Australia,Potatoes,Rain_Low,Temp_Warm,Pest_High,Yield_High
Australia,Potatoes,Rain_Low,Temp_Cold,Pest_High,Yield_High
Australia,Potatoes,Rain_Low,Temp_Cold,Pest_High,Yield_High
Australia,Potatoes,Rain_Low,Temp_Warm,Pest_High,Yield_High
Australia,Potatoes,Rain_Low,Temp_Warm,Pest_High,Yield_High
Australia,"Rice, paddy",Rain_Low,Temp_Warm,Pest_High,Yield_High
Australia,"Rice, paddy",Rain_Low,Temp_Warm,Pest_High,Yield_High
Australia,"Rice, paddy",Rain_Low,Temp_Cold,Pest_High,Yield_High
Australia,"Rice, paddy",Rain_Low,Temp_Cold,Pest_High,Yield_High
Australia,"Rice, paddy",Rain_Low,Temp_Warm,Pest_High,Yield_High
Australia,"Rice, paddy",Rain_Low,Temp_Warm,Pest_High,Yield_High
Australia,Sorghum,Rain_Low,Temp_Warm,Pest_High,Yield_Med
Australia,Sorghum,Rain_Low,Temp_Warm,Pest_High,Yield_Med
Australia,Sorghum,Rain_Low,Temp_Cold,Pest_High,Yield_Med
Australia,Sorghum,Rain_Low,Temp_Cold,Pest_High,Yield_Med
Australia,Sorghum,Rain_Low,Temp_Warm,Pest_High,Yield_Med
Australia,Sorghum,Rain_Low,Temp_Warm,Pest_High,Yield_Med
Australia,Soybeans,Rain_Low,Temp_Warm,Pest_High,Yield_Low
Australia,Soybeans,Rain_Low,Temp_Warm,Pest_High,Yield_Low
Australia,Soybeans,Rain_Low,Temp_Cold,Pest_High,Yield_Low
Australia,Soybeans,Rain_Low,Temp_Cold,Pest_High,Yield_Low
Australia,Soybeans,Rain_Low,Temp_Warm,Pest_High,Yield_Low
Australia,Soybeans,Rain_Low,Temp_Warm,Pest_High,Yield_Low
Australia,Sweet potatoes,Rain_Low,Temp_Warm,Pest_High,Yield_High
Australia,Sweet potatoes,Rain_Low,Temp_Warm,Pest_High,Yield_High
Australia,Sweet potatoes,Rain_Low,Temp_Cold,Pest_High,Yield_High
Australia,Sweet potatoes,Rain_Low,Temp_Cold,Pest_High,Yield_High
Australia,Sweet potatoes,Rain_Low,Temp_Warm,Pest_High,Yield_High
Australia,Sweet potatoes,Rain_Low,Temp_Warm,Pest_High,Yield_High
Australia,Wheat,Rain_Low,Temp_Warm,Pest_High,Yield_Low
Australia,Wheat,Rain_Low,Temp_Warm,Pest_High,Yield_Low
Australia,Wheat,Rain_Low,Temp_Cold,Pest_High,Yield_Low
Australia,Wheat,Rain_Low,Temp_Cold,Pest_High,Yield_Low
Australia,Wheat,Rain_Low,Temp_Warm,Pest_High,Yield_Low
Australia,Wheat,Rain_Low,Temp_Warm,Pest_High,Yield_Low
Australia,Maize,Rain_Low,Temp_Warm,Pest_High,Yield_Med
Australia,Maize,Rain_Low,Temp_Warm,Pest_High,Yield_Med
Australia,Maize,Rain_Low,Temp_Cold,Pest_High,Yield_Med
Australia,Maize,Rain_Low,Temp_Cold,Pest_High,Yield_Med
Australia,Maize,Rain_Low,Temp_Warm,Pest_High,Yield_Med
Australia,Maize,Rain_Low,Temp_Warm,Pest_High,Yield_Med
Australia,Potatoes,Rain_Low,Temp_Warm,Pest_High,Yield_High
Australia,Potatoes,Rain_Low,Temp_Warm,Pest_High,Yield_High
Australia,Potatoes,Rain_Low,Temp_Cold,Pest_High,Yield_High
Australia,Potatoes,Rain_Low,Temp_Cold,Pest_High,Yield_High
Australia,Potatoes,Rain_Low,Temp_Warm,Pest_High,Yield_High
Australia,Potatoes,Rain_Low,Temp_Warm,Pest_High,Yield_High
Australia,"Rice, paddy",Rain_Low,Temp_Warm,Pest_High,Yield_High
Australia,"Rice, paddy",Rain_Low,Temp_Warm,Pest_High,Yield_High
Australia,"Rice, paddy",Rain_Low,Temp_Cold,Pest_High,Yield_High
Australia,"Rice, paddy",Rain_Low,Temp_Cold,Pest_High,Yield_High
Australia,"Rice, paddy",Rain_Low,Temp_Warm,Pest_High,Yield_High
Australia,"Rice, paddy",Rain_Low,Temp_Warm,Pest_High,Yield_High
Australia,Sorghum,Rain_Low,Temp_Warm,Pest_High,Yield_Med
Australia,Sorghum,Rain_Low,Temp_Warm,Pest_High,Yield_Med
Australia,Sorghum,Rain_Low,Temp_Cold,Pest_High,Yield_Med
Australia,Sorghum,Rain_Low,Temp_Cold,Pest_High,Yield_Med
Australia,Sorghum,Rain_Low,Temp_Warm,Pest_High,Yield_Med
Australia,Sorghum,Rain_Low,Temp_Warm,Pest_High,Yield_Med
Australia,Soybeans,Rain_Low,Temp_Warm,Pest_High,Yield_Low
Australia,Soybeans,Rain_Low,Temp_Warm,Pest_High,Yield_Low
Australia,Soybeans,Rain_Low,Temp_Cold,Pest_High,Yield_Low
Australia,Soybeans,Rain_Low,Temp_Cold,Pest_High,Yield_Low
Australia,Soybeans,Rain_Low,Temp_Warm,Pest_High,Yield_Low
Australia,Soybeans,Rain_Low,Temp_Warm,Pest_High,Yield_Low
Australia,Sweet potatoes,Rain_Low,Temp_Warm,Pest_High,Yield_High
Australia,Sweet potatoes,Rain_Low,Temp_Warm,Pest_High,Yield_High
Australia,Sweet potatoes,Rain_Low,Temp_Cold,Pest_High,Yield_High
Australia,Sweet potatoes,Rain_Low,Temp_Cold,Pest_High,Yield_High
Australia,Sweet potatoes,Rain_Low,Temp_Warm,Pest_High,Yield_High
Australia,Sweet potatoes,Rain_Low,Temp_Warm,Pest_High,Yield_High
Australia,Wheat,Rain_Low,Temp_Warm,Pest_High,Yield_Low
Australia,Wheat,Rain_Low,Temp_Warm,Pest_High,Yield_Low
Australia,Wheat,Rain_Low,Temp_Cold,Pest_High,Yield_Low
Australia,Wheat,Rain_Low,Temp_Cold,Pest_High,Yield_Low
Australia,Wheat,Rain_Low,Temp_Warm,Pest_High,Yield_Low
Australia,Wheat,Rain_Low,Temp_Warm,Pest_High,Yield_Low
Australia,Maize,Rain_Low,Temp_Warm,Pest_High,Yield_Med
Australia,Maize,Rain_Low,Temp_Warm,Pest_High,Yield_Med
Australia,Maize,Rain_Low,Temp_Cold,Pest_High,Yield_Med
Australia,Maize,Rain_Low,Temp_Cold,Pest_High,Yield_Med
Australia,Maize,Rain_Low,Temp_Warm,Pest_High,Yield_Med
Australia,Maize,Rain_Low,Temp_Warm,Pest_High,Yield_Med
Australia,Potatoes,Rain_Low,Temp_Warm,Pest_High,Yield_High
Australia,Potatoes,Rain_Low,Temp_Warm,Pest_High,Yield_High
Australia,Potatoes,Rain_Low,Temp_Cold,Pest_High,Yield_High
Australia,Potatoes,Rain_Low,Temp_Cold,Pest_High,Yield_High
Australia,Potatoes,Rain_Low,Temp_Warm,Pest_High,Yield_High
Australia,Potatoes,Rain_Low,Temp_Warm,Pest_High,Yield_High
Australia,"Rice, paddy",Rain_Low,Temp_Warm,Pest_High,Yield_High
Australia,"Rice, paddy",Rain_Low,Temp_Warm,Pest_High,Yield_High
Australia,"Rice, paddy",Rain_Low,Temp_Cold,Pest_High,Yield_High
Australia,"Rice, paddy",Rain_Low,Temp_Cold,Pest_High,Yield_High
Australia,"Rice, paddy",Rain_Low,Temp_Warm,Pest_High,Yield_High
Australia,"Rice, paddy",Rain_Low,Temp_Warm,Pest_High,Yield_High
Australia,Sorghum,Rain_Low,Temp_Warm,Pest_High,Yield_Med
Australia,Sorghum,Rain_Low,Temp_Warm,Pest_High,Yield_Med
Australia,Sorghum,Rain_Low,Temp_Cold,Pest_High,Yield_Med
Australia,Sorghum,Rain_Low,Temp_Cold,Pest_High,Yield_Med
Australia,Sorghum,Rain_Low,Temp_Warm,Pest_High,Yield_Med
Australia,Sorghum,Rain_Low,Temp_Warm,Pest_High,Yield_Med
Australia,Soybeans,Rain_Low,Temp_Warm,Pest_High,Yield_Low
Australia,Soybeans,Rain_Low,Temp_Warm,Pest_High,Yield_Low
Australia,Soybeans,Rain_Low,Temp_Cold,Pest_High,Yield_Low
Australia,Soybeans,Rain_Low,Temp_Cold,Pest_High,Yield_Low
Australia,Soybeans,Rain_Low,Temp_Warm,Pest_High,Yield_Low
Australia,Soybeans,Rain_Low,Temp_Warm,Pest_High,Yield_Low
Australia,Sweet potatoes,Rain_Low,Temp_Warm,Pest_High,Yield_High
Australia,Sweet potatoes,Rain_Low,Temp_Warm,Pest_High,Yield_High
Australia,Sweet potatoes,Rain_Low,Temp_Cold,Pest_High,Yield_High
Australia,Sweet potatoes,Rain_Low,Temp_Cold,Pest_High,Yield_High
Australia,Sweet potatoes,Rain_Low,Temp_Warm,Pest_High,Yield_High
Australia,Sweet potatoes,Rain_Low,Temp_Warm,Pest_High,Yield_High
Australia,Wheat,Rain_Low,Temp_Warm,Pest_High,Yield_Low
Australia,Wheat,Rain_Low,Temp_Warm,Pest_High,Yield_Low
Australia,Wheat,Rain_Low,Temp_Cold,Pest_High,Yield_Low
Australia,Wheat,Rain_Low,Temp_Cold,Pest_High,Yield_Low
Australia,Wheat,Rain_Low,Temp_Warm,Pest_High,Yield_Low
Australia,Wheat,Rain_Low,Temp_Warm,Pest_High,Yield_Low
Australia,Maize,Rain_Low,Temp_Warm,Pest_High,Yield_Med
Australia,Maize,Rain_Low,Temp_Warm,Pest_High,Yield_Med
Australia,Maize,Rain_Low,Temp_Cold,Pest_High,Yield_Med
Australia,Maize,Rain_Low,Temp_Cold,Pest_High,Yield_Med
Australia,Maize,Rain_Low,Temp_Warm,Pest_High,Yield_Med
Australia,Maize,Rain_Low,Temp_Warm,Pest_High,Yield_Med
Australia,Potatoes,Rain_Low,Temp_Warm,Pest_High,Yield_High
Australia,Potatoes,Rain_Low,Temp_Warm,Pest_High,Yield_High
Australia,Potatoes,Rain_Low,Temp_Cold,Pest_High,Yield_High
Australia,Potatoes,Rain_Low,Temp_Cold,Pest_High,Yield_High
Australia,Potatoes,Rain_Low,Temp_Warm,Pest_High,Yield_High
Australia,Potatoes,Rain_Low,Temp_Warm,Pest_High,Yield_High
Australia,"Rice, paddy",Rain_Low,Temp_Warm,Pest_High,Yield_High
Australia,"Rice, paddy",Rain_Low,Temp_Warm,Pest_High,Yield_High
Australia,"Rice, paddy",Rain_Low,Temp_Cold,Pest_High,Yield_High
Australia,"Rice, paddy",Rain_Low,Temp_Cold,Pest_High,Yield_High
Australia,"Rice, paddy",Rain_Low,Temp_Warm,Pest_High,Yield_High
Australia,"Rice, paddy",Rain_Low,Temp_Warm,Pest_High,Yield_High
Australia,Sorghum,Rain_Low,Temp_Warm,Pest_High,Yield_Med
Australia,Sorghum,Rain_Low,Temp_Warm,Pest_High,Yield_Med
Australia,Sorghum,Rain_Low,Temp_Cold,Pest_High,Yield_Med
Australia,Sorghum,Rain_Low,Temp_Cold,Pest_High,Yield_Med
Australia,Sorghum,Rain_Low,Temp_Warm,Pest_High,Yield_Med
Australia,Sorghum,Rain_Low,Temp_Warm,Pest_High,Yield_Med
Australia,Soybeans,Rain_Low,Temp_Warm,Pest_High,Yield_Low
Australia,Soybeans,Rain_Low,Temp_Warm,Pest_High,Yield_Low
Australia,Soybeans,Rain_Low,Temp_Cold,Pest_High,Yield_Low
Australia,Soybeans,Rain_Low,Temp_Cold,Pest_High,Yield_Low
Australia,Soybeans,Rain_Low,Temp_Warm,Pest_High,Yield_Low
Australia,Soybeans,Rain_Low,Temp_Warm,Pest_High,Yield_Low
Australia,Sweet potatoes,Rain_Low,Temp_Warm,Pest_High,Yield_High
Australia,Sweet potatoes,Rain_Low,Temp_Warm,Pest_High,Yield_High
Australia,Sweet potatoes,Rain_Low,Temp_Cold,Pest_High,Yield_High
Australia,Sweet potatoes,Rain_Low,Temp_Cold,Pest_High,Yield_High
Australia,Sweet potatoes,Rain_Low,Temp_Warm,Pest_High,Yield_High
Australia,Sweet potatoes,Rain_Low,Temp_Warm,Pest_High,Yield_High
Australia,Wheat,Rain_Low,Temp_Warm,Pest_High,Yield_Low
Australia,Wheat,Rain_Low,Temp_Warm,Pest_High,Yield_Low
Australia,Wheat,Rain_Low,Temp_Cold,Pest_High,Yield_Low
Australia,Wheat,Rain_Low,Temp_Cold,Pest_High,Yield_Low
Australia,Wheat,Rain_Low,Temp_Warm,Pest_High,Yield_Low
Australia,Wheat,Rain_Low,Temp_Warm,Pest_High,Yield_Low
Austria,Maize,Rain_Med,Temp_Cold,Pest_Med,Yield_High
Austria,Potatoes,Rain_Med,Temp_Cold,Pest_Med,Yield_High
Austria,Soybeans,Rain_Med,Temp_Cold,Pest_Med,Yield_Low
Austria,Wheat,Rain_Med,Temp_Cold,Pest_Med,Yield_Med
Austria,Maize,Rain_Med,Temp_Cold,Pest_Med,Yield_High
Austria,Potatoes,Rain_Med,Temp_Cold,Pest_Med,Yield_High
Austria,Soybeans,Rain_Med,Temp_Cold,Pest_Med,Yield_Med
Austria,Wheat,Rain_Med,Temp_Cold,Pest_Med,Yield_Med
Austria,Maize,Rain_Med,Temp_Cold,Pest_Low,Yield_Med
Austria,Potatoes,Rain_Med,Temp_Cold,Pest_Low,Yield_High
Austria,Soybeans,Rain_Med,Temp_Cold,Pest_Low,Yield_Low
Austria,Wheat,Rain_Med,Temp_Cold,Pest_Low,Yield_Med
Austria,Maize,Rain_Med,Temp_Cold,Pest_Low,Yield_High
Austria,Potatoes,Rain_Med,Temp_Cold,Pest_Low,Yield_High
Austria,Soybeans,Rain_Med,Temp_Cold,Pest_Low,Yield_Low
Austria,Wheat,Rain_Med,Temp_Cold,Pest_Low,Yield_Med
Austria,Maize,Rain_Med,Temp_Cold,Pest_Low,Yield_Med
Austria,Potatoes,Rain_Med,Temp_Cold,Pest_Low,Yield_High
Austria,Soybeans,Rain_Med,Temp_Cold,Pest_Low,Yield_Low
Austria,Wheat,Rain_Med,Temp_Cold,Pest_Low,Yield_Med
Austria,Maize,Rain_Med,Temp_Cold,Pest_Low,Yield_High
Austria,Potatoes,Rain_Med,Temp_Cold,Pest_Low,Yield_High
Austria,Soybeans,Rain_Med,Temp_Cold,Pest_Low,Yield_Low
Austria,Wheat,Rain_Med,Temp_Cold,Pest_Low,Yield_Med
Austria,Maize,Rain_Med,Temp_Cold,Pest_Low,Yield_High
Austria,Potatoes,Rain_Med,Temp_Cold,Pest_Low,Yield_High
Austria,Soybeans,Rain_Med,Temp_Cold,Pest_Low,Yield_Low
Austria,Wheat,Rain_Med,Temp_Cold,Pest_Low,Yield_Med
Austria,Maize,Rain_Med,Temp_Cold,Pest_Low,Yield_High
Austria,Potatoes,Rain_Med,Temp_Cold,Pest_Low,Yield_High
Austria,Soybeans,Rain_Med,Temp_Cold,Pest_Low,Yield_Low
Austria,Wheat,Rain_Med,Temp_Cold,Pest_Low,Yield_Med
Austria,Maize,Rain_Med,Temp_Cold,Pest_Low,Yield_High
Austria,Potatoes,Rain_Med,Temp_Cold,Pest_Low,Yield_High
Austria,Soybeans,Rain_Med,Temp_Cold,Pest_Low,Yield_Med
Austria,Wheat,Rain_Med,Temp_Cold,Pest_Low,Yield_Med
Austria,Maize,Rain_Med,Temp_Cold,Pest_Low,Yield_High
Austria,Potatoes,Rain_Med,Temp_Cold,Pest_Low,Yield_High
Austria,Soybeans,Rain_Med,Temp_Cold,Pest_Low,Yield_Med
Austria,Wheat,Rain_Med,Temp_Cold,Pest_Low,Yield_Med
Austria,Maize,Rain_Med,Temp_Cold,Pest_Low,Yield_High
Austria,Potatoes,Rain_Med,Temp_Cold,Pest_Low,Yield_High
Austria,Soybeans,Rain_Med,Temp_Cold,Pest_Low,Yield_Low
Austria,Wheat,Rain_Med,Temp_Cold,Pest_Low,Yield_Med
Austria,Maize,Rain_Med,Temp_Cold,Pest_Low,Yield_High
Austria,Potatoes,Rain_Med,Temp_Cold,Pest_Low,Yield_High
Austria,Soybeans,Rain_Med,Temp_Cold,Pest_Low,Yield_Low
Austria,Wheat,Rain_Med,Temp_Cold,Pest_Low,Yield_Med
Austria,Maize,Rain_Med,Temp_Cold,Pest_Low,Yield_High
Austria,Potatoes,Rain_Med,Temp_Cold,Pest_Low,Yield_High
Austria,Soybeans,Rain_Med,Temp_Cold,Pest_Low,Yield_Med
Austria,Wheat,Rain_Med,Temp_Cold,Pest_Low,Yield_Med
Austria,Maize,Rain_Med,Temp_Cold,Pest_Low,Yield_High
Austria,Potatoes,Rain_Med,Temp_Cold,Pest_Low,Yield_High
Austria,Soybeans,Rain_Med,Temp_Cold,Pest_Low,Yield_Med
Austria,Wheat,Rain_Med,Temp_Cold,Pest_Low,Yield_Med
Austria,Maize,Rain_Med,Temp_Cold,Pest_Low,Yield_High
Austria,Potatoes,Rain_Med,Temp_Cold,Pest_Low,Yield_High
Austria,Soybeans,Rain_Med,Temp_Cold,Pest_Low,Yield_Med
Austria,Wheat,Rain_Med,Temp_Cold,Pest_Low,Yield_Med
Austria,Maize,Rain_Med,Temp_Cold,Pest_Low,Yield_High
Austria,Potatoes,Rain_Med,Temp_Cold,Pest_Low,Yield_High
Austria,Soybeans,Rain_Med,Temp_Cold,Pest_Low,Yield_Med
Austria,Wheat,Rain_Med,Temp_Cold,Pest_Low,Yield_Med
Austria,Maize,Rain_Med,Temp_Cold,Pest_Low,Yield_High
Austria,Potatoes,Rain_Med,Temp_Cold,Pest_Low,Yield_High
Austria,Soybeans,Rain_Med,Temp_Cold,Pest_Low,Yield_Med
Austria,Wheat,Rain_Med,Temp_Cold,Pest_Low,Yield_Med
Austria,Maize,Rain_Med,Temp_Cold,Pest_Med,Yield_High
Austria,Potatoes,Rain_Med,Temp_Cold,Pest_Med,Yield_High
Austria,Soybeans,Rain_Med,Temp_Cold,Pest_Med,Yield_Med
Austria,Wheat,Rain_Med,Temp_Cold,Pest_Med,Yield_Med
Austria,Maize,Rain_Med,Temp_Cold,Pest_Low,Yield_High
Austria,Potatoes,Rain_Med,Temp_Cold,Pest_Low,Yield_High
Austria,Soybeans,Rain_Med,Temp_Cold,Pest_Low,Yield_Med
Austria,Wheat,Rain_Med,Temp_Cold,Pest_Low,Yield_Med
Austria,Maize,Rain_Med,Temp_Cold,Pest_Low,Yield_High
Austria,Potatoes,Rain_Med,Temp_Cold,Pest_Low,Yield_High
Austria,Sorghum,Rain_Med,Temp_Cold,Pest_Low,Yield_Med
Austria,Soybeans,Rain_Med,Temp_Cold,Pest_Low,Yield_Med
Austria,Wheat,Rain_Med,Temp_Cold,Pest_Low,Yield_Med
Austria,Maize,Rain_Med,Temp_Cold,Pest_Low,Yield_High
Austria,Potatoes,Rain_Med,Temp_Cold,Pest_Low,Yield_High
Austria,Sorghum,Rain_Med,Temp_Cold,Pest_Low,Yield_Med
Austria,Soybeans,Rain_Med,Temp_Cold,Pest_Low,Yield_Med
